Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Örskär A;108320;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;mm

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1995-12-01 00:00:00;2018-04-30 23:59:59;8.0;60.5262;18.3766
1881-02-01 00:00:00;1995-11-21 00:00:00;5.0;60.5263;18.3762

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1907-02-01 07:00:01;1907-03-01 07:00:00;1907-02;12.0;G
1907-03-01 07:00:01;1907-04-01 07:00:00;1907-03;13.0;G
1907-04-01 07:00:01;1907-05-01 07:00:00;1907-04;36.0;G
1907-05-01 07:00:01;1907-06-01 07:00:00;1907-05;66.0;G
1907-06-01 07:00:01;1907-07-01 07:00:00;1907-06;24.0;G
1907-07-01 07:00:01;1907-08-01 07:00:00;1907-07;41.0;G
1907-08-01 07:00:01;1907-09-01 07:00:00;1907-08;110.0;G
1907-09-01 07:00:01;1907-10-01 07:00:00;1907-09;13.0;G
1907-10-01 07:00:01;1907-11-01 07:00:00;1907-10;21.0;G
1907-11-01 07:00:01;1907-12-01 07:00:00;1907-11;27.0;G
1907-12-01 07:00:01;1908-01-01 07:00:00;1907-12;23.0;G
1908-01-01 07:00:01;1908-02-01 07:00:00;1908-01;12.0;G
1908-02-01 07:00:01;1908-03-01 07:00:00;1908-02;36.0;G
1908-03-01 07:00:01;1908-04-01 07:00:00;1908-03;21.0;G
1908-04-01 07:00:01;1908-05-01 07:00:00;1908-04;15.0;G
1908-05-01 07:00:01;1908-06-01 07:00:00;1908-05;14.0;G
1908-06-01 07:00:01;1908-07-01 07:00:00;1908-06;27.0;G
1908-07-01 07:00:01;1908-08-01 07:00:00;1908-07;52.0;G
1908-08-01 07:00:01;1908-09-01 07:00:00;1908-08;14.0;G
1908-09-01 07:00:01;1908-10-01 07:00:00;1908-09;30.0;G
1908-10-01 07:00:01;1908-11-01 07:00:00;1908-10;10.0;G
1908-11-01 07:00:01;1908-12-01 07:00:00;1908-11;28.0;G
1908-12-01 07:00:01;1909-01-01 07:00:00;1908-12;25.0;G
1909-01-01 07:00:01;1909-02-01 07:00:00;1909-01;17.0;G
1909-02-01 07:00:01;1909-03-01 07:00:00;1909-02;5.0;G
1909-03-01 07:00:01;1909-04-01 07:00:00;1909-03;52.0;G
1909-04-01 07:00:01;1909-05-01 07:00:00;1909-04;15.0;G
1909-05-01 07:00:01;1909-06-01 07:00:00;1909-05;39.0;G
1909-06-01 07:00:01;1909-07-01 07:00:00;1909-06;13.0;G
1909-07-01 07:00:01;1909-08-01 07:00:00;1909-07;35.0;G
1909-08-01 07:00:01;1909-09-01 07:00:00;1909-08;56.0;G
1909-09-01 07:00:01;1909-10-01 07:00:00;1909-09;15.0;G
1909-10-01 07:00:01;1909-11-01 07:00:00;1909-10;35.0;G
1909-11-01 07:00:01;1909-12-01 07:00:00;1909-11;45.0;G
1909-12-01 07:00:01;1910-01-01 07:00:00;1909-12;52.0;G
1910-01-01 07:00:01;1910-02-01 07:00:00;1910-01;17.0;G
1910-02-01 07:00:01;1910-03-01 07:00:00;1910-02;21.0;G
1910-03-01 07:00:01;1910-04-01 07:00:00;1910-03;16.0;G
1910-04-01 07:00:01;1910-05-01 07:00:00;1910-04;29.0;G
1910-05-01 07:00:01;1910-06-01 07:00:00;1910-05;48.0;G
1910-06-01 07:00:01;1910-07-01 07:00:00;1910-06;28.0;G
1910-07-01 07:00:01;1910-08-01 07:00:00;1910-07;93.0;G
1910-08-01 07:00:01;1910-09-01 07:00:00;1910-08;57.0;G
1910-09-01 07:00:01;1910-10-01 07:00:00;1910-09;34.0;G
1910-10-01 07:00:01;1910-11-01 07:00:00;1910-10;24.0;G
1910-11-01 07:00:01;1910-12-01 07:00:00;1910-11;95.0;G
1910-12-01 07:00:01;1911-01-01 07:00:00;1910-12;35.0;G
1911-01-01 07:00:01;1911-02-01 07:00:00;1911-01;23.0;G
1911-02-01 07:00:01;1911-03-01 07:00:00;1911-02;34.0;G
1911-03-01 07:00:01;1911-04-01 07:00:00;1911-03;3.0;G
1911-04-01 07:00:01;1911-05-01 07:00:00;1911-04;22.0;G
1911-05-01 07:00:01;1911-06-01 07:00:00;1911-05;0.0;G
1911-06-01 07:00:01;1911-07-01 07:00:00;1911-06;14.0;G
1911-07-01 07:00:01;1911-08-01 07:00:00;1911-07;14.0;G
1911-08-01 07:00:01;1911-09-01 07:00:00;1911-08;68.0;G
1911-09-01 07:00:01;1911-10-01 07:00:00;1911-09;72.0;G
1911-10-01 07:00:01;1911-11-01 07:00:00;1911-10;44.0;G
1911-11-01 07:00:01;1911-12-01 07:00:00;1911-11;64.0;G
1911-12-01 07:00:01;1912-01-01 07:00:00;1911-12;31.0;G
1912-01-01 07:00:01;1912-02-01 07:00:00;1912-01;18.0;G
1912-02-01 07:00:01;1912-03-01 07:00:00;1912-02;18.0;G
1912-03-01 07:00:01;1912-04-01 07:00:00;1912-03;28.0;G
1912-04-01 07:00:01;1912-05-01 07:00:00;1912-04;2.0;G
1912-05-01 07:00:01;1912-06-01 07:00:00;1912-05;61.0;G
1912-06-01 07:00:01;1912-07-01 07:00:00;1912-06;45.0;G
1912-07-01 07:00:01;1912-08-01 07:00:00;1912-07;2.0;G
1912-08-01 07:00:01;1912-09-01 07:00:00;1912-08;88.0;G
1912-09-01 07:00:01;1912-10-01 07:00:00;1912-09;36.0;G
1912-10-01 07:00:01;1912-11-01 07:00:00;1912-10;65.0;G
1912-11-01 07:00:01;1912-12-01 07:00:00;1912-11;39.0;G
1912-12-01 07:00:01;1913-01-01 07:00:00;1912-12;73.0;G
1913-01-01 07:00:01;1913-02-01 07:00:00;1913-01;9.0;G
1913-02-01 07:00:01;1913-03-01 07:00:00;1913-02;13.0;G
1913-03-01 07:00:01;1913-04-01 07:00:00;1913-03;19.0;G
1913-04-01 07:00:01;1913-05-01 07:00:00;1913-04;14.0;G
1913-05-01 07:00:01;1913-06-01 07:00:00;1913-05;20.0;G
1913-06-01 07:00:01;1913-07-01 07:00:00;1913-06;27.0;G
1913-07-01 07:00:01;1913-08-01 07:00:00;1913-07;41.0;G
1913-08-01 07:00:01;1913-09-01 07:00:00;1913-08;84.0;G
1913-09-01 07:00:01;1913-10-01 07:00:00;1913-09;27.0;G
1913-10-01 07:00:01;1913-11-01 07:00:00;1913-10;19.0;G
1913-11-01 07:00:01;1913-12-01 07:00:00;1913-11;26.0;G
1913-12-01 07:00:01;1914-01-01 07:00:00;1913-12;32.0;G
1914-01-01 07:00:01;1914-02-01 07:00:00;1914-01;15.0;G
1914-02-01 07:00:01;1914-03-01 07:00:00;1914-02;11.0;G
1914-03-01 07:00:01;1914-04-01 07:00:00;1914-03;26.0;G
1914-04-01 07:00:01;1914-05-01 07:00:00;1914-04;6.0;G
1914-05-01 07:00:01;1914-06-01 07:00:00;1914-05;36.0;G
1914-06-01 07:00:01;1914-07-01 07:00:00;1914-06;22.0;G
1914-07-01 07:00:01;1914-08-01 07:00:00;1914-07;21.0;G
1914-08-01 07:00:01;1914-09-01 07:00:00;1914-08;7.0;G
1914-09-01 07:00:01;1914-10-01 07:00:00;1914-09;39.0;G
1914-10-01 07:00:01;1914-11-01 07:00:00;1914-10;8.0;G
1914-11-01 07:00:01;1914-12-01 07:00:00;1914-11;19.0;G
1914-12-01 07:00:01;1915-01-01 07:00:00;1914-12;31.0;G
1915-01-01 07:00:01;1915-02-01 07:00:00;1915-01;24.0;G
1915-02-01 07:00:01;1915-03-01 07:00:00;1915-02;18.0;G
1915-03-01 07:00:01;1915-04-01 07:00:00;1915-03;19.0;G
1915-04-01 07:00:01;1915-05-01 07:00:00;1915-04;17.0;G
1915-05-01 07:00:01;1915-06-01 07:00:00;1915-05;37.0;G
1915-06-01 07:00:01;1915-07-01 07:00:00;1915-06;22.0;G
1915-07-01 07:00:01;1915-08-01 07:00:00;1915-07;69.0;G
1915-08-01 07:00:01;1915-09-01 07:00:00;1915-08;52.0;G
1915-09-01 07:00:01;1915-10-01 07:00:00;1915-09;102.0;G
1915-10-01 07:00:01;1915-11-01 07:00:00;1915-10;16.0;G
1915-11-01 07:00:01;1915-12-01 07:00:00;1915-11;41.0;G
1915-12-01 07:00:01;1916-01-01 07:00:00;1915-12;30.0;G
1916-01-01 07:00:01;1916-02-01 07:00:00;1916-01;15.0;G
1916-02-01 07:00:01;1916-03-01 07:00:00;1916-02;8.0;G
1916-03-01 07:00:01;1916-04-01 07:00:00;1916-03;13.0;G
1916-04-01 07:00:01;1916-05-01 07:00:00;1916-04;36.0;G
1916-05-01 07:00:01;1916-06-01 07:00:00;1916-05;70.0;G
1916-06-01 07:00:01;1916-07-01 07:00:00;1916-06;58.0;G
1916-07-01 07:00:01;1916-08-01 07:00:00;1916-07;22.0;G
1916-08-01 07:00:01;1916-09-01 07:00:00;1916-08;14.0;G
1916-09-01 07:00:01;1916-10-01 07:00:00;1916-09;28.0;G
1916-10-01 07:00:01;1916-11-01 07:00:00;1916-10;69.0;G
1916-11-01 07:00:01;1916-12-01 07:00:00;1916-11;45.0;G
1916-12-01 07:00:01;1917-01-01 07:00:00;1916-12;63.0;G
1917-01-01 07:00:01;1917-02-01 07:00:00;1917-01;3.0;G
1917-02-01 07:00:01;1917-03-01 07:00:00;1917-02;0.0;G
1917-03-01 07:00:01;1917-04-01 07:00:00;1917-03;12.0;G
1917-04-01 07:00:01;1917-05-01 07:00:00;1917-04;45.0;G
1917-05-01 07:00:01;1917-06-01 07:00:00;1917-05;3.0;G
1917-06-01 07:00:01;1917-07-01 07:00:00;1917-06;17.0;G
1917-07-01 07:00:01;1917-08-01 07:00:00;1917-07;23.0;G
1917-08-01 07:00:01;1917-09-01 07:00:00;1917-08;28.0;G
1917-09-01 07:00:01;1917-10-01 07:00:00;1917-09;26.0;G
1917-10-01 07:00:01;1917-11-01 07:00:00;1917-10;29.0;G
1917-11-01 07:00:01;1917-12-01 07:00:00;1917-11;43.0;G
1917-12-01 07:00:01;1918-01-01 07:00:00;1917-12;23.0;G
1918-01-01 07:00:01;1918-02-01 07:00:00;1918-01;20.0;G
1918-02-01 07:00:01;1918-03-01 07:00:00;1918-02;7.0;G
1918-03-01 07:00:01;1918-04-01 07:00:00;1918-03;2.0;G
1918-04-01 07:00:01;1918-05-01 07:00:00;1918-04;38.0;G
1918-05-01 07:00:01;1918-06-01 07:00:00;1918-05;4.0;G
1918-06-01 07:00:01;1918-07-01 07:00:00;1918-06;37.0;G
1918-07-01 07:00:01;1918-08-01 07:00:00;1918-07;15.0;G
1918-08-01 07:00:01;1918-09-01 07:00:00;1918-08;17.0;G
1918-09-01 07:00:01;1918-10-01 07:00:00;1918-09;37.0;G
1918-10-01 07:00:01;1918-11-01 07:00:00;1918-10;40.0;G
1918-11-01 07:00:01;1918-12-01 07:00:00;1918-11;20.0;G
1918-12-01 07:00:01;1919-01-01 07:00:00;1918-12;46.0;G
1919-01-01 07:00:01;1919-02-01 07:00:00;1919-01;30.0;G
1919-02-01 07:00:01;1919-03-01 07:00:00;1919-02;6.0;G
1919-03-01 07:00:01;1919-04-01 07:00:00;1919-03;7.0;G
1919-04-01 07:00:01;1919-05-01 07:00:00;1919-04;25.0;G
1919-05-01 07:00:01;1919-06-01 07:00:00;1919-05;41.0;G
1919-06-01 07:00:01;1919-07-01 07:00:00;1919-06;80.0;G
1919-07-01 07:00:01;1919-08-01 07:00:00;1919-07;41.0;G
1919-08-01 07:00:01;1919-09-01 07:00:00;1919-08;53.0;G
1919-09-01 07:00:01;1919-10-01 07:00:00;1919-09;45.0;G
1919-10-01 07:00:01;1919-11-01 07:00:00;1919-10;60.0;G
1919-11-01 07:00:01;1919-12-01 07:00:00;1919-11;25.0;G
1919-12-01 07:00:01;1920-01-01 07:00:00;1919-12;34.0;G
1920-01-01 07:00:01;1920-02-01 07:00:00;1920-01;26.0;G
1920-02-01 07:00:01;1920-03-01 07:00:00;1920-02;20.0;G
1920-03-01 07:00:01;1920-04-01 07:00:00;1920-03;8.0;G
1920-04-01 07:00:01;1920-05-01 07:00:00;1920-04;31.0;G
1920-05-01 07:00:01;1920-06-01 07:00:00;1920-05;50.0;G
1920-06-01 07:00:01;1920-07-01 07:00:00;1920-06;35.0;G
1920-07-01 07:00:01;1920-08-01 07:00:00;1920-07;52.0;G
1920-08-01 07:00:01;1920-09-01 07:00:00;1920-08;44.0;G
1920-09-01 07:00:01;1920-10-01 07:00:00;1920-09;12.0;G
1920-10-01 07:00:01;1920-11-01 07:00:00;1920-10;0.0;G
1920-11-01 07:00:01;1920-12-01 07:00:00;1920-11;10.0;G
1920-12-01 07:00:01;1921-01-01 07:00:00;1920-12;16.0;G
1921-01-01 07:00:01;1921-02-01 07:00:00;1921-01;54.0;G
1921-02-01 07:00:01;1921-03-01 07:00:00;1921-02;2.0;G
1921-03-01 07:00:01;1921-04-01 07:00:00;1921-03;7.0;G
1921-04-01 07:00:01;1921-05-01 07:00:00;1921-04;24.0;G
1921-05-01 07:00:01;1921-06-01 07:00:00;1921-05;26.0;G
1921-06-01 07:00:01;1921-07-01 07:00:00;1921-06;55.0;G
1921-07-01 07:00:01;1921-08-01 07:00:00;1921-07;79.0;G
1921-08-01 07:00:01;1921-09-01 07:00:00;1921-08;46.0;G
1921-09-01 07:00:01;1921-10-01 07:00:00;1921-09;11.0;G
1921-10-01 07:00:01;1921-11-01 07:00:00;1921-10;28.0;G
1921-11-01 07:00:01;1921-12-01 07:00:00;1921-11;12.0;G
1921-12-01 07:00:01;1922-01-01 07:00:00;1921-12;35.0;G
1922-01-01 07:00:01;1922-02-01 07:00:00;1922-01;20.0;G
1922-02-01 07:00:01;1922-03-01 07:00:00;1922-02;13.0;G
1922-03-01 07:00:01;1922-04-01 07:00:00;1922-03;20.0;G
1922-04-01 07:00:01;1922-05-01 07:00:00;1922-04;47.0;G
1922-05-01 07:00:01;1922-06-01 07:00:00;1922-05;20.0;G
1922-06-01 07:00:01;1922-07-01 07:00:00;1922-06;75.0;G
1922-07-01 07:00:01;1922-08-01 07:00:00;1922-07;56.0;G
1922-08-01 07:00:01;1922-09-01 07:00:00;1922-08;48.0;G
1922-09-01 07:00:01;1922-10-01 07:00:00;1922-09;48.0;G
1922-10-01 07:00:01;1922-11-01 07:00:00;1922-10;12.0;G
1922-11-01 07:00:01;1922-12-01 07:00:00;1922-11;12.0;G
1922-12-01 07:00:01;1923-01-01 07:00:00;1922-12;9.0;G
1923-01-01 07:00:01;1923-02-01 07:00:00;1923-01;20.0;G
1923-02-01 07:00:01;1923-03-01 07:00:00;1923-02;8.0;G
1923-03-01 07:00:01;1923-04-01 07:00:00;1923-03;1.0;G
1923-04-01 07:00:01;1923-05-01 07:00:00;1923-04;14.0;G
1923-05-01 07:00:01;1923-06-01 07:00:00;1923-05;22.0;G
1923-06-01 07:00:01;1923-07-01 07:00:00;1923-06;36.0;G
1923-07-01 07:00:01;1923-08-01 07:00:00;1923-07;22.0;G
1923-08-01 07:00:01;1923-09-01 07:00:00;1923-08;86.0;G
1923-09-01 07:00:01;1923-10-01 07:00:00;1923-09;77.0;G
1923-10-01 07:00:01;1923-11-01 07:00:00;1923-10;62.0;G
1923-11-01 07:00:01;1923-12-01 07:00:00;1923-11;24.0;G
1923-12-01 07:00:01;1924-01-01 07:00:00;1923-12;32.0;G
1924-01-01 07:00:01;1924-02-01 07:00:00;1924-01;33.0;G
1924-02-01 07:00:01;1924-03-01 07:00:00;1924-02;27.0;G
1924-03-01 07:00:01;1924-04-01 07:00:00;1924-03;16.0;G
1924-04-01 07:00:01;1924-05-01 07:00:00;1924-04;34.0;G
1924-05-01 07:00:01;1924-06-01 07:00:00;1924-05;54.0;G
1924-06-01 07:00:01;1924-07-01 07:00:00;1924-06;32.0;G
1924-07-01 07:00:01;1924-08-01 07:00:00;1924-07;24.0;G
1924-08-01 07:00:01;1924-09-01 07:00:00;1924-08;10.0;G
1924-09-01 07:00:01;1924-10-01 07:00:00;1924-09;48.0;G
1924-10-01 07:00:01;1924-11-01 07:00:00;1924-10;47.0;G
1924-11-01 07:00:01;1924-12-01 07:00:00;1924-11;15.0;G
1924-12-01 07:00:01;1925-01-01 07:00:00;1924-12;14.0;G
1925-01-01 07:00:01;1925-02-01 07:00:00;1925-01;17.0;G
1925-02-01 07:00:01;1925-03-01 07:00:00;1925-02;22.0;G
1925-03-01 07:00:01;1925-04-01 07:00:00;1925-03;25.0;G
1925-04-01 07:00:01;1925-05-01 07:00:00;1925-04;31.0;G
1925-05-01 07:00:01;1925-06-01 07:00:00;1925-05;22.0;G
1925-06-01 07:00:01;1925-07-01 07:00:00;1925-06;33.0;G
1925-07-01 07:00:01;1925-08-01 07:00:00;1925-07;30.0;G
1925-08-01 07:00:01;1925-09-01 07:00:00;1925-08;27.0;G
1925-09-01 07:00:01;1925-10-01 07:00:00;1925-09;28.0;G
1925-10-01 07:00:01;1925-11-01 07:00:00;1925-10;26.0;G
1925-11-01 07:00:01;1925-12-01 07:00:00;1925-11;23.0;G
1925-12-01 07:00:01;1926-01-01 07:00:00;1925-12;36.0;G
1926-01-01 07:00:01;1926-02-01 07:00:00;1926-01;20.0;G
1926-02-01 07:00:01;1926-03-01 07:00:00;1926-02;26.0;G
1926-03-01 07:00:01;1926-04-01 07:00:00;1926-03;16.0;G
1926-04-01 07:00:01;1926-05-01 07:00:00;1926-04;29.0;G
1926-05-01 07:00:01;1926-06-01 07:00:00;1926-05;66.0;G
1926-06-01 07:00:01;1926-07-01 07:00:00;1926-06;33.0;G
1926-07-01 07:00:01;1926-08-01 07:00:00;1926-07;24.0;G
1926-08-01 07:00:01;1926-09-01 07:00:00;1926-08;37.0;G
1926-09-01 07:00:01;1926-10-01 07:00:00;1926-09;36.0;G
1926-10-01 07:00:01;1926-11-01 07:00:00;1926-10;42.0;G
1926-11-01 07:00:01;1926-12-01 07:00:00;1926-11;32.0;G
1926-12-01 07:00:01;1927-01-01 07:00:00;1926-12;18.0;G
1927-01-01 07:00:01;1927-02-01 07:00:00;1927-01;31.0;G
1927-02-01 07:00:01;1927-03-01 07:00:00;1927-02;19.0;G
1927-03-01 07:00:01;1927-04-01 07:00:00;1927-03;19.0;G
1927-04-01 07:00:01;1927-05-01 07:00:00;1927-04;19.0;G
1927-05-01 07:00:01;1927-06-01 07:00:00;1927-05;40.0;G
1927-06-01 07:00:01;1927-07-01 07:00:00;1927-06;28.0;G
1927-07-01 07:00:01;1927-08-01 07:00:00;1927-07;87.0;G
1927-08-01 07:00:01;1927-09-01 07:00:00;1927-08;78.0;G
1927-09-01 07:00:01;1927-10-01 07:00:00;1927-09;107.0;G
1927-10-01 07:00:01;1927-11-01 07:00:00;1927-10;74.0;G
1927-11-01 07:00:01;1927-12-01 07:00:00;1927-11;15.0;G
1927-12-01 07:00:01;1928-01-01 07:00:00;1927-12;15.0;G
1928-01-01 07:00:01;1928-02-01 07:00:00;1928-01;16.0;G
1928-02-01 07:00:01;1928-03-01 07:00:00;1928-02;21.0;G
1928-03-01 07:00:01;1928-04-01 07:00:00;1928-03;21.0;G
1928-04-01 07:00:01;1928-05-01 07:00:00;1928-04;4.0;G
1928-05-01 07:00:01;1928-06-01 07:00:00;1928-05;34.0;G
1928-06-01 07:00:01;1928-07-01 07:00:00;1928-06;39.0;G
1928-07-01 07:00:01;1928-08-01 07:00:00;1928-07;34.0;G
1928-08-01 07:00:01;1928-09-01 07:00:00;1928-08;57.0;G
1928-09-01 07:00:01;1928-10-01 07:00:00;1928-09;35.0;G
1928-10-01 07:00:01;1928-11-01 07:00:00;1928-10;41.0;G
1928-11-01 07:00:01;1928-12-01 07:00:00;1928-11;37.0;G
1928-12-01 07:00:01;1929-01-01 07:00:00;1928-12;10.0;G
1929-01-01 07:00:01;1929-02-01 07:00:00;1929-01;17.0;G
1929-02-01 07:00:01;1929-03-01 07:00:00;1929-02;2.0;G
1929-03-01 07:00:01;1929-04-01 07:00:00;1929-03;13.0;G
1929-04-01 07:00:01;1929-05-01 07:00:00;1929-04;12.0;G
1929-05-01 07:00:01;1929-06-01 07:00:00;1929-05;44.0;G
1929-06-01 07:00:01;1929-07-01 07:00:00;1929-06;32.0;G
1929-07-01 07:00:01;1929-08-01 07:00:00;1929-07;39.0;G
1929-08-01 07:00:01;1929-09-01 07:00:00;1929-08;45.0;G
1929-09-01 07:00:01;1929-10-01 07:00:00;1929-09;31.0;G
1929-10-01 07:00:01;1929-11-01 07:00:00;1929-10;56.0;G
1929-11-01 07:00:01;1929-12-01 07:00:00;1929-11;25.0;G
1929-12-01 07:00:01;1930-01-01 07:00:00;1929-12;52.0;G
1930-01-01 07:00:01;1930-02-01 07:00:00;1930-01;16.0;G
1930-02-01 07:00:01;1930-03-01 07:00:00;1930-02;8.0;G
1930-03-01 07:00:01;1930-04-01 07:00:00;1930-03;26.0;G
1930-04-01 07:00:01;1930-05-01 07:00:00;1930-04;17.0;G
1930-05-01 07:00:01;1930-06-01 07:00:00;1930-05;18.0;G
1930-06-01 07:00:01;1930-07-01 07:00:00;1930-06;38.0;G
1930-07-01 07:00:01;1930-08-01 07:00:00;1930-07;69.0;G
1930-08-01 07:00:01;1930-09-01 07:00:00;1930-08;70.0;G
1930-09-01 07:00:01;1930-10-01 07:00:00;1930-09;74.0;G
1930-10-01 07:00:01;1930-11-01 07:00:00;1930-10;74.0;G
1930-11-01 07:00:01;1930-12-01 07:00:00;1930-11;40.0;G
1930-12-01 07:00:01;1931-01-01 07:00:00;1930-12;31.0;G
1931-01-01 07:00:01;1931-02-01 07:00:00;1931-01;60.0;G
1931-02-01 07:00:01;1931-03-01 07:00:00;1931-02;22.0;G
1931-03-01 07:00:01;1931-04-01 07:00:00;1931-03;18.0;G
1931-04-01 07:00:01;1931-05-01 07:00:00;1931-04;9.0;G
1931-05-01 07:00:01;1931-06-01 07:00:00;1931-05;20.0;G
1931-06-01 07:00:01;1931-07-01 07:00:00;1931-06;9.0;G
1931-07-01 07:00:01;1931-08-01 07:00:00;1931-07;35.0;G
1931-08-01 07:00:01;1931-09-01 07:00:00;1931-08;74.0;G
1931-09-01 07:00:01;1931-10-01 07:00:00;1931-09;38.0;G
1931-10-01 07:00:01;1931-11-01 07:00:00;1931-10;39.0;G
1931-11-01 07:00:01;1931-12-01 07:00:00;1931-11;7.0;G
1931-12-01 07:00:01;1932-01-01 07:00:00;1931-12;49.0;G
1932-01-01 07:00:01;1932-02-01 07:00:00;1932-01;18.0;G
1932-02-01 07:00:01;1932-03-01 07:00:00;1932-02;5.0;G
1932-03-01 07:00:01;1932-04-01 07:00:00;1932-03;7.0;G
1932-04-01 07:00:01;1932-05-01 07:00:00;1932-04;21.0;G
1932-05-01 07:00:01;1932-06-01 07:00:00;1932-05;40.0;G
1932-06-01 07:00:01;1932-07-01 07:00:00;1932-06;50.0;G
1932-07-01 07:00:01;1932-08-01 07:00:00;1932-07;14.0;G
1932-08-01 07:00:01;1932-09-01 07:00:00;1932-08;41.0;G
1932-09-01 07:00:01;1932-10-01 07:00:00;1932-09;25.0;G
1932-10-01 07:00:01;1932-11-01 07:00:00;1932-10;58.0;G
1932-11-01 07:00:01;1932-12-01 07:00:00;1932-11;37.0;G
1932-12-01 07:00:01;1933-01-01 07:00:00;1932-12;9.0;G
1933-01-01 07:00:01;1933-02-01 07:00:00;1933-01;11.0;G
1933-02-01 07:00:01;1933-03-01 07:00:00;1933-02;19.0;G
1933-03-01 07:00:01;1933-04-01 07:00:00;1933-03;9.0;G
1933-04-01 07:00:01;1933-05-01 07:00:00;1933-04;7.0;G
1933-05-01 07:00:01;1933-06-01 07:00:00;1933-05;13.0;G
1933-06-01 07:00:01;1933-07-01 07:00:00;1933-06;5.0;G
1933-07-01 07:00:01;1933-08-01 07:00:00;1933-07;64.0;G
1933-08-01 07:00:01;1933-09-01 07:00:00;1933-08;32.0;G
1933-09-01 07:00:01;1933-10-01 07:00:00;1933-09;24.0;G
1933-10-01 07:00:01;1933-11-01 07:00:00;1933-10;16.0;G
1933-11-01 07:00:01;1933-12-01 07:00:00;1933-11;15.0;G
1933-12-01 07:00:01;1934-01-01 07:00:00;1933-12;4.0;G
1934-01-01 07:00:01;1934-02-01 07:00:00;1934-01;4.0;G
1934-02-01 07:00:01;1934-03-01 07:00:00;1934-02;16.0;G
1934-03-01 07:00:01;1934-04-01 07:00:00;1934-03;21.0;G
1934-04-01 07:00:01;1934-05-01 07:00:00;1934-04;17.0;G
1934-05-01 07:00:01;1934-06-01 07:00:00;1934-05;13.0;G
1934-06-01 07:00:01;1934-07-01 07:00:00;1934-06;41.0;G
1934-07-01 07:00:01;1934-08-01 07:00:00;1934-07;51.0;G
1934-08-01 07:00:01;1934-09-01 07:00:00;1934-08;25.0;G
1934-09-01 07:00:01;1934-10-01 07:00:00;1934-09;20.0;G
1934-10-01 07:00:01;1934-11-01 07:00:00;1934-10;99.0;G
1934-11-01 07:00:01;1934-12-01 07:00:00;1934-11;62.0;G
1934-12-01 07:00:01;1935-01-01 07:00:00;1934-12;12.0;G
1935-01-01 07:00:01;1935-02-01 07:00:00;1935-01;20.0;G
1935-02-01 07:00:01;1935-03-01 07:00:00;1935-02;18.0;G
1935-03-01 07:00:01;1935-04-01 07:00:00;1935-03;20.0;G
1935-04-01 07:00:01;1935-05-01 07:00:00;1935-04;19.0;G
1935-05-01 07:00:01;1935-06-01 07:00:00;1935-05;14.0;G
1935-06-01 07:00:01;1935-07-01 07:00:00;1935-06;25.0;G
1935-07-01 07:00:01;1935-08-01 07:00:00;1935-07;55.0;G
1935-08-01 07:00:01;1935-09-01 07:00:00;1935-08;36.0;G
1935-09-01 07:00:01;1935-10-01 07:00:00;1935-09;56.0;G
1935-10-01 07:00:01;1935-11-01 07:00:00;1935-10;25.0;G
1935-11-01 07:00:01;1935-12-01 07:00:00;1935-11;10.0;G
1935-12-01 07:00:01;1936-01-01 07:00:00;1935-12;44.0;G
1936-01-01 07:00:01;1936-02-01 07:00:00;1936-01;35.0;G
1936-02-01 07:00:01;1936-03-01 07:00:00;1936-02;10.0;G
1936-03-01 07:00:01;1936-04-01 07:00:00;1936-03;6.0;G
1936-04-01 07:00:01;1936-05-01 07:00:00;1936-04;34.0;G
1936-05-01 07:00:01;1936-06-01 07:00:00;1936-05;26.0;G
1936-06-01 07:00:01;1936-07-01 07:00:00;1936-06;32.0;G
1936-07-01 07:00:01;1936-08-01 07:00:00;1936-07;51.0;G
1936-08-01 07:00:01;1936-09-01 07:00:00;1936-08;54.0;G
1936-09-01 07:00:01;1936-10-01 07:00:00;1936-09;63.0;G
1936-10-01 07:00:01;1936-11-01 07:00:00;1936-10;32.0;G
1936-11-01 07:00:01;1936-12-01 07:00:00;1936-11;29.0;G
1936-12-01 07:00:01;1937-01-01 07:00:00;1936-12;12.0;G
1937-01-01 07:00:01;1937-02-01 07:00:00;1937-01;10.0;G
1937-02-01 07:00:01;1937-03-01 07:00:00;1937-02;39.0;G
1937-03-01 07:00:01;1937-04-01 07:00:00;1937-03;46.0;G
1937-04-01 07:00:01;1937-05-01 07:00:00;1937-04;49.0;G
1937-05-01 07:00:01;1937-06-01 07:00:00;1937-05;8.0;G
1937-06-01 07:00:01;1937-07-01 07:00:00;1937-06;32.0;G
1937-07-01 07:00:01;1937-08-01 07:00:00;1937-07;18.0;G
1937-08-01 07:00:01;1937-09-01 07:00:00;1937-08;51.0;G
1937-09-01 07:00:01;1937-10-01 07:00:00;1937-09;71.0;G
1937-10-01 07:00:01;1937-11-01 07:00:00;1937-10;4.0;G
1937-11-01 07:00:01;1937-12-01 07:00:00;1937-11;22.0;G
